item;description;procedure;units;units_specification;value_cent;anaesthetic_units;anaesthetic_units_specification;anaesthetic_value_cent;category;sub_category;sub_sub_category;sub_sub_sub_category;note;tariff
2143;For straightening of chordee e.g. hypospadias with or without mobilisation of urethra;PLASTIC OPERATION ON PENIS Plastic operation for insertion of pro;6700;;119950;300;T;28380;11 MALE GENITAL SYSTEM;11.1 Penis;;;;namaf_orthopaedic_surgeons_2020
2145;For straightening of chordee with transplantation of prepuce;PLASTIC OPERATION ON PENIS Plastic operation for insertion of pro;8400;;150380;300;T;28380;11 MALE GENITAL SYSTEM;11.1 Penis;;;;namaf_orthopaedic_surgeons_2020
2147;For injury: Including fracture of penis and skingraft if required;PLASTIC OPERATION ON PENIS Plastic operation for insertion of pro;16800;;300780;300;T;28380;11 MALE GENITAL SYSTEM;11.1 Penis;;;;namaf_orthopaedic_surgeons_2020
2149;For epispadias distal to the external sphincter;PLASTIC OPERATION ON PENIS Plastic operation for insertion of pro;16800;;300780;300;T;28380;11 MALE GENITAL SYSTEM;11.1 Penis;;;;namaf_orthopaedic_surgeons_2020
2153;Plastic operation for epispadias with incontinence;PLASTIC OPERATION ON PENIS Plastic operation for insertion of pro;16800;;300780;300;T;28380;11 MALE GENITAL SYSTEM;11.1 Penis;;;;namaf_orthopaedic_surgeons_2020
2154;Induction of artificial erection;PLASTIC OPERATION ON PENIS Plastic operation for insertion of pro;1600;;28650;300;T;28380;11 MALE GENITAL SYSTEM;11.1 Penis;;;;namaf_orthopaedic_surgeons_2020
2155;Urethral reconstruction;HYPOSPADIAS;18700;;334800;300;T;28380;11 MALE GENITAL SYSTEM;11.1 Penis;;;;namaf_orthopaedic_surgeons_2020
2157;Subsequent procedures for repair of urethra: Total;HYPOSPADIAS;8400;;150380;300;T;28380;11 MALE GENITAL SYSTEM;11.1 Penis;;;;namaf_orthopaedic_surgeons_2020
2159;Urethraplasty: Complete, one stage for hypospadias;HYPOSPADIAS;30000;;537100;300;T;28380;11 MALE GENITAL SYSTEM;11.1 Penis;;;;namaf_orthopaedic_surgeons_2020
2161;Without gland dissection;TOTAL AMPUTATION OF PENIS;21000;;375980;400;T;37840;11 MALE GENITAL SYSTEM;11.1 Penis;;;;namaf_orthopaedic_surgeons_2020
2163;With gland dissection;TOTAL AMPUTATION OF PENIS;33600;;601560;600;T;56760;11 MALE GENITAL SYSTEM;11.1 Penis;;;;namaf_orthopaedic_surgeons_2020
2165;With gland-dissection;PARTIAL AMPUTATION OF PENIS;21000;;375980;600;T;56760;11 MALE GENITAL SYSTEM;11.1 Penis;;;;namaf_orthopaedic_surgeons_2020
2167;Without gland-dissection;PARTIAL AMPUTATION OF PENIS;8400;;150380;400;T;37840;11 MALE GENITAL SYSTEM;11.1 Penis;;;;namaf_orthopaedic_surgeons_2020
2169;Injection procedure for Peyronies disease;PARTIAL AMPUTATION OF PENIS;1300;;23280;300;T;28380;11 MALE GENITAL SYSTEM;11.1 Penis;;;;namaf_orthopaedic_surgeons_2020
2171;Irrigation of corpora cavernosa for priapism;PRIAPISM OPERATION;4200;;75200;300;T;28380;11 MALE GENITAL SYSTEM;11.1 Penis;;;;namaf_orthopaedic_surgeons_2020
2173;Shunt procedure: Any type;PRIAPISM OPERATION;25200;;451170;400;T;37840;11 MALE GENITAL SYSTEM;11.1 Penis;;;;namaf_orthopaedic_surgeons_2020
2174;Stab shunt;PRIAPISM OPERATION;4200;;75200;400;T;37840;11 MALE GENITAL SYSTEM;11.1 Penis;;;;namaf_orthopaedic_surgeons_2020
2175;Testis biopsy, needle (independent procedure);;1000;;17910;300;T;28380;11 MALE GENITAL SYSTEM;11.2 Testis and epididymis;;;;namaf_orthopaedic_surgeons_2020
2177;Unilateral;TESTIS BIOPSY, INCISIONAL: INDEPENDENT PROCEDURE ;2700;;48340;300;T;28380;11 MALE GENITAL SYSTEM;11.2 Testis and epididymis;;;;namaf_orthopaedic_surgeons_2020
2179;Bilateral;TESTIS BIOPSY, INCISIONAL: INDEPENDENT PROCEDURE ;4700;;84150;300;T;28380;11 MALE GENITAL SYSTEM;11.2 Testis and epididymis;;;;namaf_orthopaedic_surgeons_2020
2181;Biopsy of epididymis, needle;TESTIS BIOPSY, INCISIONAL: INDEPENDENT PROCEDURE ;1500;;26860;300;T;28380;11 MALE GENITAL SYSTEM;11.2 Testis and epididymis;;;;namaf_orthopaedic_surgeons_2020
2183;Puncture aspiration hydrocoele with or without injection of medication;TESTIS BIOPSY, INCISIONAL: INDEPENDENT PROCEDURE ;1000;;17910;300;T;28380;11 MALE GENITAL SYSTEM;11.2 Testis and epididymis;;;;namaf_orthopaedic_surgeons_2020
2185;Operation for maldescended testicle: Including herniotomy;TESTIS BIOPSY, INCISIONAL: INDEPENDENT PROCEDURE ;11890;;212870;400;T;37840;11 MALE GENITAL SYSTEM;11.2 Testis and epididymis;;;;namaf_orthopaedic_surgeons_2020
2187;Operation for torsion appendix testis;TESTIS BIOPSY, INCISIONAL: INDEPENDENT PROCEDURE ;10500;;187990;400;T;37840;11 MALE GENITAL SYSTEM;11.2 Testis and epididymis;;;;namaf_orthopaedic_surgeons_2020
2189;Operation for torsion testis with fixation of contralateral testis;TESTIS BIOPSY, INCISIONAL: INDEPENDENT PROCEDURE ;10500;;187990;400;T;37840;11 MALE GENITAL SYSTEM;11.2 Testis and epididymis;;;;namaf_orthopaedic_surgeons_2020
2191;Unilateral;ORCHIDECTOMY (TOTAL OR  SUBCAPSULAR): ;9800;;175450;300;T;28380;11 MALE GENITAL SYSTEM;11.2 Testis and epididymis;;;;namaf_orthopaedic_surgeons_2020
2193;Bilateral;ORCHIDECTOMY (TOTAL OR  SUBCAPSULAR): ;14700;;263180;300;T;28380;11 MALE GENITAL SYSTEM;11.2 Testis and epididymis;;;;namaf_orthopaedic_surgeons_2020
2195;Radical operation for malignant testis: Excluding gland dissection;ORCHIDECTOMY (TOTAL OR  SUBCAPSULAR): ;13000;;232740;600;T;56760;11 MALE GENITAL SYSTEM;11.2 Testis and epididymis;;;;namaf_orthopaedic_surgeons_2020
2197;Operation for hydrocoele or spermatocoele;ORCHIDECTOMY (TOTAL OR  SUBCAPSULAR): ;8790;;157370;400;T;37840;11 MALE GENITAL SYSTEM;11.2 Testis and epididymis;;;;namaf_orthopaedic_surgeons_2020
2199;Varicocelectomy;ORCHIDECTOMY (TOTAL OR  SUBCAPSULAR): ;3800;;68030;400;T;37840;11 MALE GENITAL SYSTEM;11.2 Testis and epididymis;;;;namaf_orthopaedic_surgeons_2020
2201;Abdominal ligation of spermatic vein for varicocoele;ORCHIDECTOMY (TOTAL OR  SUBCAPSULAR): ;5000;;89520;400;T;37840;11 MALE GENITAL SYSTEM;11.2 Testis and epididymis;;;;namaf_orthopaedic_surgeons_2020
2203;Unilateral;EPIDIDYMECTOMY:  ;7600;;136070;300;T;28380;11 MALE GENITAL SYSTEM;11.2 Testis and epididymis;;;;namaf_orthopaedic_surgeons_2020
2205;Bilateral;EPIDIDYMECTOMY:  ;13300;;238120;300;T;28380;11 MALE GENITAL SYSTEM;11.2 Testis and epididymis;;;;namaf_orthopaedic_surgeons_2020
2207;Vasectomy: Unilateral or bilateral (no extra fee to be charged if done in combination with prostatectomy;EPIDIDYMECTOMY:  ;5500;;98470;300;T;28380;11 MALE GENITAL SYSTEM;11.2 Testis and epididymis;;;;namaf_orthopaedic_surgeons_2020
2209;Vasotomy: Unilateral or bilateral;EPIDIDYMECTOMY:  ;700;;12530;300;T;28380;11 MALE GENITAL SYSTEM;11.2 Testis and epididymis;;;;namaf_orthopaedic_surgeons_2020
2210;Unilateral;VASOGRAM, SEMINAL VESICULOGRAM:  ;1700;;30430;300;T;28380;11 MALE GENITAL SYSTEM;11.2 Testis and epididymis;;;;namaf_orthopaedic_surgeons_2020
2211;Bilateral;VASOGRAM, SEMINAL VESICULOGRAM:  ;3000;;53710;300;T;28380;11 MALE GENITAL SYSTEM;11.2 Testis and epididymis;;;;namaf_orthopaedic_surgeons_2020
2212;Insertion of testicular prosthesis: Independent procedure (exclusive of cost of material);VASOGRAM, SEMINAL VESICULOGRAM:  ;3400;;60870;400;T;37840;11 MALE GENITAL SYSTEM;11.2 Testis and epididymis;;;;namaf_orthopaedic_surgeons_2020
2213;Suture or repair of testicular injury;VASOGRAM, SEMINAL VESICULOGRAM:  ;3400;;60870;400;T;37840;11 MALE GENITAL SYSTEM;11.2 Testis and epididymis;;;;namaf_orthopaedic_surgeons_2020
2215;Incision and drainage of testis or epididymis e.g. abscess or haematoma;VASOGRAM, SEMINAL VESICULOGRAM:  ;9000;;161130;400;T;37840;11 MALE GENITAL SYSTEM;11.2 Testis and epididymis;;;;namaf_orthopaedic_surgeons_2020
2217;Excision of local lesion of testis or epididymis;VASOGRAM, SEMINAL VESICULOGRAM:  ;3400;;60870;400;T;37840;11 MALE GENITAL SYSTEM;11.2 Testis and epididymis;;;;namaf_orthopaedic_surgeons_2020
2219;Unilateral;VASO-VASOSTOMY:;6700;;119950;300;T;28380;11 MALE GENITAL SYSTEM;11.2 Testis and epididymis;;;;namaf_orthopaedic_surgeons_2020
2221;Bilateral;VASO-VASOSTOMY:;11700;;209480;300;T;28380;11 MALE GENITAL SYSTEM;11.2 Testis and epididymis;;;;namaf_orthopaedic_surgeons_2020
2223;Unilateral;EPIDIDYMO-VASOSTOMY:;6700;;119950;300;T;28380;11 MALE GENITAL SYSTEM;11.2 Testis and epididymis;;;;namaf_orthopaedic_surgeons_2020
2225;Bilateral;EPIDIDYMO-VASOSTOMY:;11700;;209480;300;T;28380;11 MALE GENITAL SYSTEM;11.2 Testis and epididymis;;;;namaf_orthopaedic_surgeons_2020
2227;Incision and drainage of scrotal wall abscess;EPIDIDYMO-VASOSTOMY:;3760;;67320;300;T;28380;11 MALE GENITAL SYSTEM;11.2 Testis and epididymis;;;;namaf_orthopaedic_surgeons_2020
2229;Excision of Mullerian duct cyst;EPIDIDYMO-VASOSTOMY:;18900;;338370;400;T;37840;11 MALE GENITAL SYSTEM;11.2 Testis and epididymis;;;;namaf_orthopaedic_surgeons_2020
2231;Excision of lesion of spermatic cord;EPIDIDYMO-VASOSTOMY:;8400;;150380;300;T;28380;11 MALE GENITAL SYSTEM;11.2 Testis and epididymis;;;;namaf_orthopaedic_surgeons_2020
2233;Seminal Vesiculectomy;EPIDIDYMO-VASOSTOMY:;22000;;393880;500;T;47300;11 MALE GENITAL SYSTEM;11.2 Testis and epididymis;;;;namaf_orthopaedic_surgeons_2020
2235;Biopsy prostate: Needle or punch, single or multiple, any approach;;800;;14330;300;T;28380;11 MALE GENITAL SYSTEM;11.3 Prostate;;;;namaf_orthopaedic_surgeons_2020
2237;Biopsy, prostate, incisional, any approach;;10500;;187990;400;T;37840;11 MALE GENITAL SYSTEM;11.3 Prostate;;;;namaf_orthopaedic_surgeons_2020
2239;Transurethral drainage of prostatic abscess;;4600;;82360;400;T;37840;11 MALE GENITAL SYSTEM;11.3 Prostate;;;;namaf_orthopaedic_surgeons_2020
2241;Perineal drainage of prostatic abscess;;7700;;137860;400;T;37840;11 MALE GENITAL SYSTEM;11.3 Prostate;;;;namaf_orthopaedic_surgeons_2020
2243;Trans-urethral cryo-surgical removal of prostate;;12600;;225580;600;T;56760;11 MALE GENITAL SYSTEM;11.3 Prostate;;;;namaf_orthopaedic_surgeons_2020
2245;Trans-urethral resection of prostate;;25200;;451170;600;T;56760;11 MALE GENITAL SYSTEM;11.3 Prostate;;;;namaf_orthopaedic_surgeons_2020
2247;Trans-urethral resection of residual prostatic tissue 90 days post-operative or longer;;6300;;112790;600;T;56760;11 MALE GENITAL SYSTEM;11.3 Prostate;;;;namaf_orthopaedic_surgeons_2020
2249;Trans-urethral resection of post-operative bladder neck contracture;;12600;;225580;500;T;47300;11 MALE GENITAL SYSTEM;11.3 Prostate;;;;namaf_orthopaedic_surgeons_2020
2251;Sub-total;PROSTATECTOMY: PERINEAL;25200;;451170;600;T;56760;11 MALE GENITAL SYSTEM;11.3 Prostate;;;;namaf_orthopaedic_surgeons_2020
2253;Radical;PROSTATECTOMY: PERINEAL;33600;;601560;800;T;75690;11 MALE GENITAL SYSTEM;11.3 Prostate;;;;namaf_orthopaedic_surgeons_2020
2254;Pelvic lymphadenectomy;PROSTATECTOMY: PERINEAL;17500;;313310;800;T;75690;11 MALE GENITAL SYSTEM;11.3 Prostate;;;;namaf_orthopaedic_surgeons_2020
2255;Supra-pelvic, transvesical;PROSTATECTOMY: PERINEAL;25200;;451170;600;T;56760;11 MALE GENITAL SYSTEM;11.3 Prostate;;;;namaf_orthopaedic_surgeons_2020
2257;Sub-total;RETROPUBIC: Sub-total. ;25200;;451170;600;T;56760;11 MALE GENITAL SYSTEM;11.3 Prostate;;;;namaf_orthopaedic_surgeons_2020
2259;Radical;RETROPUBIC: Sub-total. ;33600;;601560;800;T;75690;11 MALE GENITAL SYSTEM;11.3 Prostate;;;;namaf_orthopaedic_surgeons_2020
2260;Prostate brachytherapy;RETROPUBIC: Sub-total. ;23000;;411780;800;T;75690;11 MALE GENITAL SYSTEM;11.3 Prostate;;;;namaf_orthopaedic_surgeons_2020
2271;Removal of tag or polyp;;600;;10740;300;T;28380; 12 FEMALE GENITAL SYSTEM;12.1 Vulva and introitus;;;;namaf_orthopaedic_surgeons_2020
2272;Removal of small superficial benign lesions;;2300;;41170;300;T;28380; 12 FEMALE GENITAL SYSTEM;12.1 Vulva and introitus;;;;namaf_orthopaedic_surgeons_2020
2273;Biopsy with suture in theatre (excluding after-care);;2700;;48340;300;T;28380; 12 FEMALE GENITAL SYSTEM;12.1 Vulva and introitus;;;;namaf_orthopaedic_surgeons_2020
2274;Laser therapy of vulva and/or vagina (colposcopically directed);;7100;;127120;300;T;28380; 12 FEMALE GENITAL SYSTEM;12.1 Vulva and introitus;;;;namaf_orthopaedic_surgeons_2020
2275;Reduction labial hypertrophy;;6700;;119950;400;T;37840; 12 FEMALE GENITAL SYSTEM;12.1 Vulva and introitus;;;;namaf_orthopaedic_surgeons_2020
2277;Removal of extensive benign vulva tumour;;6700;;119950;400;T;37840; 12 FEMALE GENITAL SYSTEM;12.1 Vulva and introitus;;;;namaf_orthopaedic_surgeons_2020
2279;Repair second degree tear;SECONDARY PERINEAL REPAIR;4500;;80570;600;T;56760; 12 FEMALE GENITAL SYSTEM;12.1 Vulva and introitus;;;;namaf_orthopaedic_surgeons_2020
2280;Repair third degree tear;SECONDARY PERINEAL REPAIR;9600;;171870;600;T;56760; 12 FEMALE GENITAL SYSTEM;12.1 Vulva and introitus;;;;namaf_orthopaedic_surgeons_2020
2281;Excision of inclusion cyst;SECONDARY PERINEAL REPAIR;4300;;76990;400;T;37840; 12 FEMALE GENITAL SYSTEM;12.1 Vulva and introitus;;;;namaf_orthopaedic_surgeons_2020
2283;Hymenectomy;SECONDARY PERINEAL REPAIR;4300;;76990;400;T;37840; 12 FEMALE GENITAL SYSTEM;12.1 Vulva and introitus;;;;namaf_orthopaedic_surgeons_2020
2285;Drainage haematocolpos;SECONDARY PERINEAL REPAIR;5400;;96670;400;T;37840; 12 FEMALE GENITAL SYSTEM;12.1 Vulva and introitus;;;;namaf_orthopaedic_surgeons_2020
2287;Clitoris repair for injury: Including skin graft if required;SECONDARY PERINEAL REPAIR;6700;;119950;400;T;37840; 12 FEMALE GENITAL SYSTEM;12.1 Vulva and introitus;;;;namaf_orthopaedic_surgeons_2020
2288;Clitoral reduction;SECONDARY PERINEAL REPAIR;16000;;286450;400;T;37840; 12 FEMALE GENITAL SYSTEM;12.1 Vulva and introitus;;;;namaf_orthopaedic_surgeons_2020
2289;Denervation or alcohol infiltration vulva (Woodruff);SECONDARY PERINEAL REPAIR;5400;;96670;400;T;37840; 12 FEMALE GENITAL SYSTEM;12.1 Vulva and introitus;;;;namaf_orthopaedic_surgeons_2020
2291;Vulva: Undercutting skin (ball);SECONDARY PERINEAL REPAIR;5800;;103840;400;T;37840; 12 FEMALE GENITAL SYSTEM;12.1 Vulva and introitus;;;;namaf_orthopaedic_surgeons_2020
2293;Vulva and introitus: Drainage of abscess;SECONDARY PERINEAL REPAIR;2700;;48340;300;T;28380; 12 FEMALE GENITAL SYSTEM;12.1 Vulva and introitus;;;;namaf_orthopaedic_surgeons_2020
2295;Bartholin abscess marsupialisation;BARTHOLIN GLAND;3600;;64450;300;T;28380; 12 FEMALE GENITAL SYSTEM;12.1 Vulva and introitus;;;;namaf_orthopaedic_surgeons_2020
2297;Bartholin gland excision;BARTHOLIN GLAND;4500;;80570;300;T;28380; 12 FEMALE GENITAL SYSTEM;12.1 Vulva and introitus;;;;namaf_orthopaedic_surgeons_2020
2299;Bartholin radical excision for malignant lesion;BARTHOLIN GLAND;35700;;639160;600;T;56760; 12 FEMALE GENITAL SYSTEM;12.1 Vulva and introitus;;;;namaf_orthopaedic_surgeons_2020
2301;Fenton plasty;OPERATION FOR ENLARGING INTROITUS;5000;;89520;400;T;37840; 12 FEMALE GENITAL SYSTEM;12.1 Vulva and introitus;;;;namaf_orthopaedic_surgeons_2020
2303;Bilateral Z-plasty;OPERATION FOR ENLARGING INTROITUS;8800;;157550;400;T;37840; 12 FEMALE GENITAL SYSTEM;12.1 Vulva and introitus;;;;namaf_orthopaedic_surgeons_2020
2305;Partial vulvectomy;VULVECTOMY;16100;;288240;400;T;37840; 12 FEMALE GENITAL SYSTEM;12.1 Vulva and introitus;;;;namaf_orthopaedic_surgeons_2020
2307;Vulvectomy;VULVECTOMY;22500;;402820;600;T;56760; 12 FEMALE GENITAL SYSTEM;12.1 Vulva and introitus;;;;namaf_orthopaedic_surgeons_2020
2309;Radical vulvectomy with bilateral lymphadenectomy;VULVECTOMY;35700;;639160;600;T;56760; 12 FEMALE GENITAL SYSTEM;12.1 Vulva and introitus;;;;namaf_orthopaedic_surgeons_2020
2311;Radical vulvectomy with bilateral lymphadenectomy, plus deep lymph gland dissection;VULVECTOMY;40200;;719720;600;T;56760; 12 FEMALE GENITAL SYSTEM;12.1 Vulva and introitus;;;;namaf_orthopaedic_surgeons_2020
2312;Artificial insemination;;1300;;23280;0;;0; 12 FEMALE GENITAL SYSTEM;12.2 Vaginal procedures and operations;;;;namaf_orthopaedic_surgeons_2020
2313;Examination under anaesthetic when no other procedures are performed;;2250;;40280;300;T;28380; 12 FEMALE GENITAL SYSTEM;12.2 Vaginal procedures and operations;;;;namaf_orthopaedic_surgeons_2020
2314;Intra uterine insemination;;1800;;32220;0;;0; 12 FEMALE GENITAL SYSTEM;12.2 Vaginal procedures and operations;;;;namaf_orthopaedic_surgeons_2020
2315;Simms Huhner test plus wet smear;;500;;8950;0;;0; 12 FEMALE GENITAL SYSTEM;12.2 Vaginal procedures and operations;;;;namaf_orthopaedic_surgeons_2020
2316;First Lesion;DESTRUCTION OF CONDYLOMATA BY CHEMO-, CRYO- OR ELECTROTHERAPY, OR HARMONIC SCALPEL;1400;;25070;300;T;28380; 12 FEMALE GENITAL SYSTEM;12.2 Vaginal procedures and operations;;;;namaf_orthopaedic_surgeons_2020
2317;Limited repeat;DESTRUCTION OF CONDYLOMATA BY CHEMO-, CRYO- OR ELECTROTHERAPY, OR HARMONIC SCALPEL;700;;12530;300;T;28380; 12 FEMALE GENITAL SYSTEM;12.2 Vaginal procedures and operations;;;;namaf_orthopaedic_surgeons_2020
2318;Widespread;DESTRUCTION OF CONDYLOMATA BY CHEMO-, CRYO- OR ELECTROTHERAPY, OR HARMONIC SCALPEL;5600;;100260;300;T;28380; 12 FEMALE GENITAL SYSTEM;12.2 Vaginal procedures and operations;;;;namaf_orthopaedic_surgeons_2020
2319;Excision of cysts or tumours;DESTRUCTION OF CONDYLOMATA BY CHEMO-, CRYO- OR ELECTROTHERAPY, OR HARMONIC SCALPEL;5400;;96670;300;T;28380; 12 FEMALE GENITAL SYSTEM;12.2 Vaginal procedures and operations;;;;namaf_orthopaedic_surgeons_2020
2321;Drainage of vaginal abscess;DESTRUCTION OF CONDYLOMATA BY CHEMO-, CRYO- OR ELECTROTHERAPY, OR HARMONIC SCALPEL;5400;;96670;300;T;28380; 12 FEMALE GENITAL SYSTEM;12.2 Vaginal procedures and operations;;;;namaf_orthopaedic_surgeons_2020
2322;Pudendal nerve block;DESTRUCTION OF CONDYLOMATA BY CHEMO-, CRYO- OR ELECTROTHERAPY, OR HARMONIC SCALPEL;1500;;26860;0;;0; 12 FEMALE GENITAL SYSTEM;12.2 Vaginal procedures and operations;;;;namaf_orthopaedic_surgeons_2020
2323;Reconstruction of vagina after atresia;DESTRUCTION OF CONDYLOMATA BY CHEMO-, CRYO- OR ELECTROTHERAPY, OR HARMONIC SCALPEL;10700;;191570;500;T;47300; 12 FEMALE GENITAL SYSTEM;12.2 Vaginal procedures and operations;;;;namaf_orthopaedic_surgeons_2020
2325;Construction of artificial vagina: Labial fusion;CONSTRUCTION OF ARTIFICIAL VAGINA;17900;;320480;400;T;37840; 12 FEMALE GENITAL SYSTEM;12.2 Vaginal procedures and operations;;;;namaf_orthopaedic_surgeons_2020
2327;Construction of artificial vagina: Macindoe type;CONSTRUCTION OF ARTIFICIAL VAGINA;19600;;350910;500;T;47300; 12 FEMALE GENITAL SYSTEM;12.2 Vaginal procedures and operations;;;;namaf_orthopaedic_surgeons_2020
2329;Construction of vagina: Bowel pull-through operation: Two surgeons: Each;CONSTRUCTION OF ARTIFICIAL VAGINA;24100;;431480;600;T;56760; 12 FEMALE GENITAL SYSTEM;12.2 Vaginal procedures and operations;;;;namaf_orthopaedic_surgeons_2020
2331;Vaginal septum removal;CONSTRUCTION OF ARTIFICIAL VAGINA;10700;;191570;400;T;37840; 12 FEMALE GENITAL SYSTEM;12.2 Vaginal procedures and operations;;;;namaf_orthopaedic_surgeons_2020
2339;Colpotomy: Diagnostic (excluding after-care);COLPOTOMY;2000;;35800;400;T;37840; 12 FEMALE GENITAL SYSTEM;12.2 Vaginal procedures and operations;;;;namaf_orthopaedic_surgeons_2020
2341;Colpotomy: Therapeutic, with or without sterilisation;COLPOTOMY;10300;;184410;400;T;37840; 12 FEMALE GENITAL SYSTEM;12.2 Vaginal procedures and operations;;;;namaf_orthopaedic_surgeons_2020
2343;Vaginal hysterectomy. Without repair;VAGINAL HYSTERECTOMY;25500;;456530;600;T;56760; 12 FEMALE GENITAL SYSTEM;12.2 Vaginal procedures and operations;;;;namaf_orthopaedic_surgeons_2020
2345;Vaginal hysterectomy. With repair;VAGINAL HYSTERECTOMY;30000;;537100;600;T;56760; 12 FEMALE GENITAL SYSTEM;12.2 Vaginal procedures and operations;;;;namaf_orthopaedic_surgeons_2020
2357;Vaginal hysterectomy and repair with unilateral or bilateral salpingo-oopherectomy;VAGINAL HYSTERECTOMY;32000;;572920;600;T;56760; 12 FEMALE GENITAL SYSTEM;12.2 Vaginal procedures and operations;;;;namaf_orthopaedic_surgeons_2020
2361;Vaginal hysterectomy and repair for total prolapse;VAGINAL HYSTERECTOMY;32000;;572920;600;T;56760; 12 FEMALE GENITAL SYSTEM;12.2 Vaginal procedures and operations;;;;namaf_orthopaedic_surgeons_2020
2363;Fothergill or Manchester repair operation;VAGINAL HYSTERECTOMY;19600;;350910;500;T;47300; 12 FEMALE GENITAL SYSTEM;12.2 Vaginal procedures and operations;;;;namaf_orthopaedic_surgeons_2020
2365;Repair of recurrent enterocele or vault prolapse (except at the time of hysterectomy);VAGINAL HYSTERECTOMY;23200;;415360;500;T;47300; 12 FEMALE GENITAL SYSTEM;12.2 Vaginal procedures and operations;;;;namaf_orthopaedic_surgeons_2020
2366;Posterior repair alone;VAGINAL HYSTERECTOMY;10700;;191570;500;T;47300; 12 FEMALE GENITAL SYSTEM;12.2 Vaginal procedures and operations;;;;namaf_orthopaedic_surgeons_2020
2367;Other operations for prolapse: Anterior repair - with or without posterior repair;VAGINAL HYSTERECTOMY;16100;;288240;500;T;47300; 12 FEMALE GENITAL SYSTEM;12.2 Vaginal procedures and operations;;;;namaf_orthopaedic_surgeons_2020
2368;Uterovesical fistula;VAGINAL HYSTERECTOMY;21000;;375980;500;T;47300; 12 FEMALE GENITAL SYSTEM;12.2 Vaginal procedures and operations;;;;namaf_orthopaedic_surgeons_2020
2369;Repair of Vesico- or urethro-vaginal fistula;VAGINAL HYSTERECTOMY;17900;;320480;500;T;47300; 12 FEMALE GENITAL SYSTEM;12.2 Vaginal procedures and operations;;;;namaf_orthopaedic_surgeons_2020
2370;Repair of V.V.F. - Obstetric or radiation;VAGINAL HYSTERECTOMY;23200;;415360;500;T;47300; 12 FEMALE GENITAL SYSTEM;12.2 Vaginal procedures and operations;;;;namaf_orthopaedic_surgeons_2020
2371;Closure of uretero-vaginal fistula;VAGINAL HYSTERECTOMY;25000;;447590;500;T;47300; 12 FEMALE GENITAL SYSTEM;12.2 Vaginal procedures and operations;;;;namaf_orthopaedic_surgeons_2020
2372;Closure of uretero-vaginal fistula: Obstetric or radiation;VAGINAL HYSTERECTOMY;25000;;447590;500;T;47300; 12 FEMALE GENITAL SYSTEM;12.2 Vaginal procedures and operations;;;;namaf_orthopaedic_surgeons_2020
2373;Closure of recto-vaginal fistula;VAGINAL HYSTERECTOMY;13400;;239910;500;T;47300; 12 FEMALE GENITAL SYSTEM;12.2 Vaginal procedures and operations;;;;namaf_orthopaedic_surgeons_2020
2374;Closure of recto-vaginal fistula: Obstetric or radiation;VAGINAL HYSTERECTOMY;15100;;270350;500;T;47300; 12 FEMALE GENITAL SYSTEM;12.2 Vaginal procedures and operations;;;;namaf_orthopaedic_surgeons_2020
2375;Colpocleisis;VAGINAL HYSTERECTOMY;12900;;230950;400;T;37840; 12 FEMALE GENITAL SYSTEM;12.2 Vaginal procedures and operations;;;;namaf_orthopaedic_surgeons_2020
